"target","target_end_date","location","observation","weekly_rate"
"wk inc flu hosp",2024-12-21,"06",2445,6.27483097542979
"wk inc flu hosp",2024-12-21,"08",179,3.04545555081062
"wk inc flu hosp",2024-12-21,"09",41,1.13348092545124
"wk inc flu hosp",2024-12-21,"11",20,2.94562956940787
"wk inc flu hosp",2024-12-21,"10",43,4.16711083545727
"wk inc flu hosp",2024-12-21,"12",1251,5.53277236653082
"wk inc flu hosp",2024-12-21,"13",388,3.5179255989563
"wk inc flu hosp",2024-12-21,"15",42,2.9265478302435
"wk inc flu hosp",2024-12-21,"19",42,1.30963353959022
"wk inc flu hosp",2024-12-21,"16",188,9.56876429588655
"wk inc flu hosp",2024-12-21,"17",488,3.88854257663278
"wk inc flu hosp",2024-12-21,"18",284,4.1386150416215
"wk inc flu hosp",2024-12-21,"20",120,4.08087477631705
"wk inc flu hosp",2024-12-21,"21",200,4.41876259623513
"wk inc flu hosp",2024-12-21,"22",421,9.20470275041328
"wk inc flu hosp",2024-12-21,"25",137,1.95675178632156
"wk inc flu hosp",2024-12-21,"24",131,2.11965432483104
"wk inc flu hosp",2024-12-21,"23",10,0.716475057353828
"wk inc flu hosp",2024-12-21,"26",213,2.12209286975799
"wk inc flu hosp",2024-12-21,"27",227,3.95614086301383
"wk inc flu hosp",2024-12-21,"29",249,4.01862057701581
"wk inc flu hosp",2024-12-21,"28",95,3.23163326745337
"wk inc flu hosp",2024-12-21,"30",27,2.38344932786729
"wk inc flu hosp",2024-12-21,"37",292,2.6948478846044
"wk inc flu hosp",2024-12-21,"38",8,1.02050448639285
"wk inc flu hosp",2024-12-21,"31",78,3.94262171201777
"wk inc flu hosp",2024-12-21,"33",24,1.71177429685305
"wk inc flu hosp",2024-12-21,"34",335,3.60570157211818
"wk inc flu hosp",2024-12-21,"35",207,9.79014562723382
"wk inc flu hosp",2024-12-21,"32",208,6.51185156985714
"wk inc flu hosp",2024-12-21,"36",741,3.7861725096693
"wk inc flu hosp",2024-12-21,"39",301,2.55389156651551
"wk inc flu hosp",2024-12-21,"40",105,2.59014698220742
"wk inc flu hosp",2024-12-21,"41",386,9.11805710738378
"wk inc flu hosp",2024-12-21,"42",492,3.79580336905323
"wk inc flu hosp",2024-12-21,"72",351,10.9492773944837
"wk inc flu hosp",2024-12-21,"44",23,2.09861290811178
"wk inc flu hosp",2024-12-21,"45",160,2.97754466084371
"wk inc flu hosp",2024-12-21,"46",14,1.52286803913336
"wk inc flu hosp",2024-12-21,"47",373,5.23399390639626
"wk inc flu hosp",2024-12-21,"48",1172,3.8422071106337
"wk inc flu hosp",2024-12-21,"US",15467,4.61818815194827
"wk inc flu hosp",2024-12-21,"49",163,4.7692418426946
"wk inc flu hosp",2024-12-21,"51",192,2.20292167076005
"wk inc flu hosp",2024-12-21,"50",8,1.23558993241323
"wk inc flu hosp",2024-12-21,"53",416,5.32454101432506
"wk inc flu hosp",2024-12-21,"55",120,2.03012880321369
"wk inc flu hosp",2024-12-21,"54",37,2.09031163156732
"wk inc flu hosp",2024-12-21,"56",14,2.39702631763681
"wk inc flu hosp",2024-12-28,"02",32,4.36320400978448
"wk inc flu hosp",2024-12-28,"01",667,13.0567520438613
"wk inc flu hosp",2024-12-28,"05",128,4.17246356591775
"wk inc flu hosp",2024-12-28,"04",2241,30.1560525256266
"wk inc flu hosp",2024-12-28,"06",3498,8.97724284337563
"wk inc flu hosp",2024-12-28,"08",475,8.08151612645276
"wk inc flu hosp",2024-12-28,"09",148,4.09158968211666
"wk inc flu hosp",2024-12-28,"11",38,5.59669618187495
"wk inc flu hosp",2024-12-28,"10",96,9.30331721404413
"wk inc flu hosp",2024-12-28,"12",2081,9.20359655855367
"wk inc flu hosp",2024-12-28,"13",800,7.25345484320887
"wk inc flu hosp",2024-12-28,"15",57,3.9717434839019
"wk inc flu hosp",2024-12-28,"19",118,3.67944661122967
"wk inc flu hosp",2024-12-28,"16",333,16.9489282475012
"wk inc flu hosp",2024-12-28,"17",1143,9.10779542026898
"wk inc flu hosp",2024-12-28,"18",590,8.59782702308691
"wk inc flu hosp",2024-12-28,"20",225,7.65164020559447
"wk inc flu hosp",2024-12-28,"21",515,11.3783136853054
"wk inc flu hosp",2024-12-28,"22",601,13.1402051140104
"wk inc flu hosp",2024-12-28,"25",256,3.65641209706803
"wk inc flu hosp",2024-12-28,"24",195,3.15521063619887
"wk inc flu hosp",2024-12-28,"23",30,2.14942517206148
"wk inc flu hosp",2024-12-28,"26",429,4.27407437148441
"wk inc flu hosp",2024-12-28,"27",545,9.49822365789664
"wk inc flu hosp",2024-12-28,"29",611,9.86095250022756
"wk inc flu hosp",2024-12-28,"28",212,7.21164476526436
"wk inc flu hosp",2024-12-28,"30",60,5.29655406192731
"wk inc flu hosp",2024-12-28,"37",611,5.63887690922359
"wk inc flu hosp",2024-12-28,"38",22,2.80638733758033
"wk inc flu hosp",2024-12-28,"31",131,6.62158261890164
"wk inc flu hosp",2024-12-28,"33",53,3.78016823888381
"wk inc flu hosp",2024-12-28,"34",723,7.78185742281027
"wk inc flu hosp",2024-12-28,"35",234,11.0671211438295
"wk inc flu hosp",2024-12-28,"32",255,7.98327956881524
"wk inc flu hosp",2024-12-28,"36",1541,7.87380814763886
"wk inc flu hosp",2024-12-28,"39",697,5.91382864405751
"wk inc flu hosp",2024-12-28,"40",284,7.00573088520863
"wk inc flu hosp",2024-12-28,"41",552,13.0392941017509
"wk inc flu hosp",2024-12-28,"42",1005,7.75362273556605
"wk inc flu hosp",2024-12-28,"72",655,20.4324122318714
"wk inc flu hosp",2024-12-28,"44",45,4.10598177674043
"wk inc flu hosp",2024-12-28,"45",327,6.08535690059932
"wk inc flu hosp",2024-12-28,"46",33,3.58961752081434
"wk inc flu hosp",2024-12-28,"47",747,10.4820199680376
"wk inc flu hosp",2024-12-28,"48",2049,6.71730577618468
"wk inc flu hosp",2024-12-28,"US",27749,8.2853884417413
"wk inc flu hosp",2024-12-28,"49",287,8.3973767414316
"wk inc flu hosp",2024-12-28,"51",371,4.25668718672905
"wk inc flu hosp",2024-12-28,"50",19,2.93452608948142
"wk inc flu hosp",2024-12-28,"53",541,6.92446319411024
"wk inc flu hosp",2024-12-28,"55",253,4.28018822677554
"wk inc flu hosp",2024-12-28,"54",102,5.76248071405045
"wk inc flu hosp",2024-12-28,"56",84,14.3821579058208
"wk inc flu hosp",2025-01-04,"02",62,8.45370776895744
"wk inc flu hosp",2025-01-04,"01",690,13.50698487296
"wk inc flu hosp",2025-01-04,"05",212,6.91064278105128
"wk inc flu hosp",2025-01-04,"04",2742,36.8977670795485
"wk inc flu hosp",2025-01-04,"06",3851,9.88317958543154
"wk inc flu hosp",2025-01-04,"08",760,12.9304258023244
"wk inc flu hosp",2025-01-04,"09",294,8.12788761177228
"wk inc flu hosp",2025-01-04,"11",96,14.1390219331578
"wk inc flu hosp",2025-01-04,"10",185,17.9282675478975
"wk inc flu hosp",2025-01-04,"12",2862,12.6577094428547
"wk inc flu hosp",2025-01-04,"13",1144,10.3724404257887
"wk inc flu hosp",2025-01-04,"15",125,8.70996378048662
"wk inc flu hosp",2025-01-04,"19",171,5.33207941118876
"wk inc flu hosp",2025-01-04,"16",242,12.3172391468327
"wk inc flu hosp",2025-01-04,"17",1561,12.4385552502536
"wk inc flu hosp",2025-01-04,"18",814,11.862086774225
"wk inc flu hosp",2025-01-04,"20",353,12.0045733003327
"wk inc flu hosp",2025-01-04,"21",678,14.9796052012371
"wk inc flu hosp",2025-01-04,"22",733,16.0262401806483
"wk inc flu hosp",2025-01-04,"25",520,7.42708707216943
"wk inc flu hosp",2025-01-04,"24",457,7.39451928586095
"wk inc flu hosp",2025-01-04,"23",88,6.30498050471369
"wk inc flu hosp",2025-01-04,"26",555,5.52939691415816
"wk inc flu hosp",2025-01-04,"27",952,16.5913925180139
"wk inc flu hosp",2025-01-04,"29",826,13.3308457695384
"wk inc flu hosp",2025-01-04,"28",272,9.25267630260334
"wk inc flu hosp",2025-01-04,"30",69,6.09103717121641
"wk inc flu hosp",2025-01-04,"37",942,8.69365310718268
"wk inc flu hosp",2025-01-04,"38",56,7.14353140474994
"wk inc flu hosp",2025-01-04,"31",211,10.6652971953301
"wk inc flu hosp",2025-01-04,"33",108,7.7029843358387
"wk inc flu hosp",2025-01-04,"34",1326,14.272120252623
"wk inc flu hosp",2025-01-04,"35",320,15.1345246411344
"wk inc flu hosp",2025-01-04,"32",387,12.1158007573784
"wk inc flu hosp",2025-01-04,"36",2608,13.3256921797808
"wk inc flu hosp",2025-01-04,"39",1302,11.0470658458578
"wk inc flu hosp",2025-01-04,"40",405,9.99056693137146
"wk inc flu hosp",2025-01-04,"41",536,12.661343548077
"wk inc flu hosp",2025-01-04,"42",1674,12.9149895117787
"wk inc flu hosp",2025-01-04,"72",1010,31.5064677163208
"wk inc flu hosp",2025-01-04,"44",93,8.48569567193023
"wk inc flu hosp",2025-01-04,"45",520,9.67702014774204
"wk inc flu hosp",2025-01-04,"46",47,5.1124855599477
"wk inc flu hosp",2025-01-04,"47",1065,14.9442453359572
"wk inc flu hosp",2025-01-04,"48",2519,8.25812262089273
"wk inc flu hosp",2025-01-04,"US",38769,11.5757765864668
"wk inc flu hosp",2025-01-04,"49",388,11.3525511347577
"wk inc flu hosp",2025-01-04,"51",669,7.67580519655454
"wk inc flu hosp",2025-01-04,"50",33,5.09680847120458
"wk inc flu hosp",2025-01-04,"53",531,6.79646941972742
"wk inc flu hosp",2025-01-04,"55",389,6.58100087041772
"wk inc flu hosp",2025-01-04,"54",198,11.1859919743332
"wk inc flu hosp",2025-01-04,"56",115,19.6898590377309
"wk inc flu hosp",2025-01-11,"02",39,5.31765488692484
"wk inc flu hosp",2025-01-11,"01",477,9.3374373686984
"wk inc flu hosp",2025-01-11,"05",158,5.15038471417973
"wk inc flu hosp",2025-01-11,"04",1419,19.0947963114075
"wk inc flu hosp",2025-01-11,"06",3074,7.88909219569373
"wk inc flu hosp",2025-01-11,"08",499,8.48984536231563
"wk inc flu hosp",2025-01-11,"09",247,6.82853142893793
"wk inc flu hosp",2025-01-11,"11",44,6.48038505269731
"wk inc flu hosp",2025-01-11,"10",87,8.4311312252275
"wk inc flu hosp",2025-01-11,"12",2411,10.663080875864
"wk inc flu hosp",2025-01-11,"13",823,7.46199166995112
"wk inc flu hosp",2025-01-11,"15",113,7.8738072575599
"wk inc flu hosp",2025-01-11,"19",263,8.2008004979102
"wk inc flu hosp",2025-01-11,"16",136,6.92208480979027
"wk inc flu hosp",2025-01-11,"17",1392,11.091908333346
"wk inc flu hosp",2025-01-11,"18",511,7.44659255728375
"wk inc flu hosp",2025-01-11,"20",236,8.02572039342353
"wk inc flu hosp",2025-01-11,"21",463,10.2294354102843
"wk inc flu hosp",2025-01-11,"22",463,10.1229866352526
"wk inc flu hosp",2025-01-11,"25",585,8.35547295619061
"wk inc flu hosp",2025-01-11,"24",372,6.01917105982554
"wk inc flu hosp",2025-01-11,"23",92,6.59157052765522
"wk inc flu hosp",2025-01-11,"26",625,6.22679832675468
"wk inc flu hosp",2025-01-11,"27",896,15.6154282522484
"wk inc flu hosp",2025-01-11,"29",647,10.4419578848564
"wk inc flu hosp",2025-01-11,"28",216,7.3477135344203
"wk inc flu hosp",2025-01-11,"30",63,5.56138176502368
"wk inc flu hosp",2025-01-11,"37",831,7.66924175378855
"wk inc flu hosp",2025-01-11,"38",38,4.84739631036603
"wk inc flu hosp",2025-01-11,"31",171,8.64343990711588
"wk inc flu hosp",2025-01-11,"33",90,6.41915361319892
"wk inc flu hosp",2025-01-11,"34",1074,11.5597716073281
"wk inc flu hosp",2025-01-11,"35",249,11.7765519863827
"wk inc flu hosp",2025-01-11,"32",260,8.13981446232143
"wk inc flu hosp",2025-01-11,"36",2256,11.5271324990742
"wk inc flu hosp",2025-01-11,"39",1044,8.85801593170164
"wk inc flu hosp",2025-01-11,"40",285,7.03039895170585
"wk inc flu hosp",2025-01-11,"41",319,7.53538916387416
"wk inc flu hosp",2025-01-11,"42",1594,12.2977857119326
"wk inc flu hosp",2025-01-11,"72",1249,38.961958591767
"wk inc flu hosp",2025-01-11,"44",69,6.29583872433533
"wk inc flu hosp",2025-01-11,"45",430,8.00215127601746
"wk inc flu hosp",2025-01-11,"46",50,5.43881442547628
"wk inc flu hosp",2025-01-11,"47",685,9.61202634284568
"wk inc flu hosp",2025-01-11,"48",2014,6.60256409625961
"wk inc flu hosp",2025-01-11,"US",30797,9.19547038957464
"wk inc flu hosp",2025-01-11,"49",256,7.49034301674735
"wk inc flu hosp",2025-01-11,"51",464,5.32372737100345
"wk inc flu hosp",2025-01-11,"50",35,5.40570595430788
"wk inc flu hosp",2025-01-11,"53",388,4.96615844605318
"wk inc flu hosp",2025-01-11,"55",388,6.56408313039094
"wk inc flu hosp",2025-01-11,"54",144,8.13526689042417
"wk inc flu hosp",2025-01-11,"56",62,10.6154022638201
"wk inc flu hosp",2025-01-18,"02",32,4.36320400978448
"wk inc flu hosp",2025-01-18,"01",490,9.59191679384113
"wk inc flu hosp",2025-01-18,"05",223,7.26921386874734
"wk inc flu hosp",2025-01-18,"04",1038,13.9678636865687
"wk inc flu hosp",2025-01-18,"06",3490,8.95671169907974
"wk inc flu hosp",2025-01-18,"08",441,7.50304970898035
"wk inc flu hosp",2025-01-18,"09",245,6.7732396764769
"wk inc flu hosp",2025-01-18,"11",58,8.54232575128282
"wk inc flu hosp",2025-01-18,"10",66,6.39603058465534
"wk inc flu hosp",2025-01-18,"12",2663,11.7775961727191
"wk inc flu hosp",2025-01-18,"13",992,8.994284005579
"wk inc flu hosp",2025-01-18,"15",91,6.34085363219426
"wk inc flu hosp",2025-01-18,"19",237,7.39007497340197
"wk inc flu hosp",2025-01-18,"16",123,6.2604149382662
"wk inc flu hosp",2025-01-18,"17",1338,10.6616187859317
"wk inc flu hosp",2025-01-18,"18",542,7.89834279070018
"wk inc flu hosp",2025-01-18,"20",200,6.80145796052842
"wk inc flu hosp",2025-01-18,"21",397,8.77124375352673
"wk inc flu hosp",2025-01-18,"22",490,10.7133119897922
"wk inc flu hosp",2025-01-18,"25",735,10.4979019193164
"wk inc flu hosp",2025-01-18,"24",459,7.4268804205912
"wk inc flu hosp",2025-01-18,"23",88,6.30498050471369
"wk inc flu hosp",2025-01-18,"26",496,4.94158715211251
"wk inc flu hosp",2025-01-18,"27",927,16.1556941850829
"wk inc flu hosp",2025-01-18,"29",559,9.02172250020819
"wk inc flu hosp",2025-01-18,"28",226,7.68788545731012
"wk inc flu hosp",2025-01-18,"30",80,7.06207208256975
"wk inc flu hosp",2025-01-18,"37",1104,10.1887399472714
"wk inc flu hosp",2025-01-18,"38",61,7.78134670874547
"wk inc flu hosp",2025-01-18,"31",128,6.46994332228557
"wk inc flu hosp",2025-01-18,"33",86,6.13385789705675
"wk inc flu hosp",2025-01-18,"34",1239,13.3357141726998
"wk inc flu hosp",2025-01-18,"35",250,11.8238473758863
"wk inc flu hosp",2025-01-18,"32",189,5.91701897453365
"wk inc flu hosp",2025-01-18,"36",2633,13.4534307934673
"wk inc flu hosp",2025-01-18,"39",1148,9.74042364903591
"wk inc flu hosp",2025-01-18,"40",439,10.8292811922767
"wk inc flu hosp",2025-01-18,"41",289,6.82673187573553
"wk inc flu hosp",2025-01-18,"42",2476,19.1024576052354
"wk inc flu hosp",2025-01-18,"72",554,17.2817654602393
"wk inc flu hosp",2025-01-18,"44",107,9.76311222469392
"wk inc flu hosp",2025-01-18,"45",638,11.8729593351143
"wk inc flu hosp",2025-01-18,"46",55,5.9826958680239
"wk inc flu hosp",2025-01-18,"47",568,7.97026417917715
"wk inc flu hosp",2025-01-18,"48",2425,7.94995925195112
"wk inc flu hosp",2025-01-18,"US",33019,9.85892251821168
"wk inc flu hosp",2025-01-18,"49",199,5.8225713294247
"wk inc flu hosp",2025-01-18,"51",493,5.65646033169116
"wk inc flu hosp",2025-01-18,"50",41,6.33239840361781
"wk inc flu hosp",2025-01-18,"53",357,4.56937774546646
"wk inc flu hosp",2025-01-18,"55",593,10.032219835881
"wk inc flu hosp",2025-01-18,"54",133,7.5138228918501
"wk inc flu hosp",2025-01-18,"56",84,14.3821579058208
"wk inc flu hosp",2025-01-25,"02",25,3.40875313264413
"wk inc flu hosp",2025-01-25,"01",632,12.3716151300155
"wk inc flu hosp",2025-01-25,"05",389,12.6803775557969
"wk inc flu hosp",2025-01-25,"04",960,12.9182554326647
"wk inc flu hosp",2025-01-25,"06",3905,10.0217648094288
"wk inc flu hosp",2025-01-25,"08",456,7.75825548139465
"wk inc flu hosp",2025-01-25,"09",378,10.4501412151358
"wk inc flu hosp",2025-01-25,"11",207,30.4872660433714
"wk inc flu hosp",2025-01-25,"10",88,8.52804077954045
"wk inc flu hosp",2025-01-25,"12",3158,13.9668226486845
"wk inc flu hosp",2025-01-25,"13",1186,10.7532468050571
"wk inc flu hosp",2025-01-25,"15",88,6.13181450146258
"wk inc flu hosp",2025-01-25,"19",304,9.4792522865578
"wk inc flu hosp",2025-01-25,"16",99,5.03887056006792
"wk inc flu hosp",2025-01-25,"17",1742,13.8808220665867
"wk inc flu hosp",2025-01-25,"18",788,11.4831994816822
"wk inc flu hosp",2025-01-25,"20",216,7.34557459737069
"wk inc flu hosp",2025-01-25,"21",434,9.58871483383022
"wk inc flu hosp",2025-01-25,"22",526,11.5004124625116
"wk inc flu hosp",2025-01-25,"25",991,14.1543140163844
"wk inc flu hosp",2025-01-25,"24",611,9.8863266600898
"wk inc flu hosp",2025-01-25,"23",110,7.88122563089211
"wk inc flu hosp",2025-01-25,"26",863,8.59796312958286
"wk inc flu hosp",2025-01-25,"27",928,16.1731221184002
"wk inc flu hosp",2025-01-25,"29",655,10.5710701925516
"wk inc flu hosp",2025-01-25,"28",323,10.9875531093415
"wk inc flu hosp",2025-01-25,"30",68,6.00276127018429
"wk inc flu hosp",2025-01-25,"37",1581,14.5909400875327
"wk inc flu hosp",2025-01-25,"38",89,11.3531124111204
"wk inc flu hosp",2025-01-25,"31",182,9.19945066137479
"wk inc flu hosp",2025-01-25,"33",144,10.2706457811183
"wk inc flu hosp",2025-01-25,"34",1591,17.1243916454926
"wk inc flu hosp",2025-01-25,"35",194,9.17530556368773
"wk inc flu hosp",2025-01-25,"32",196,6.1361678254423
"wk inc flu hosp",2025-01-25,"36",2942,15.032280058633
"wk inc flu hosp",2025-01-25,"39",1707,14.4833651297076
"wk inc flu hosp",2025-01-25,"40",698,17.218310415055
"wk inc flu hosp",2025-01-25,"41",272,6.42515941245697
"wk inc flu hosp",2025-01-25,"42",3065,23.6466205816019
"wk inc flu hosp",2025-01-25,"72",464,14.4742584360127
"wk inc flu hosp",2025-01-25,"44",113,10.3105764615926
"wk inc flu hosp",2025-01-25,"45",823,15.3157453492148
"wk inc flu hosp",2025-01-25,"46",88,9.57231338883825
"wk inc flu hosp",2025-01-25,"47",646,9.06477228828951
"wk inc flu hosp",2025-01-25,"48",3300,10.8185012500778
"wk inc flu hosp",2025-01-25,"US",40681,12.1466678870762
"wk inc flu hosp",2025-01-25,"49",185,5.41294319569633
"wk inc flu hosp",2025-01-25,"51",685,7.85938200245121
"wk inc flu hosp",2025-01-25,"50",58,8.95802700999592
"wk inc flu hosp",2025-01-25,"53",417,5.33734039176334
"wk inc flu hosp",2025-01-25,"55",857,14.4985032029511
"wk inc flu hosp",2025-01-25,"54",160,9.03918543380463
"wk inc flu hosp",2025-01-25,"56",89,15.2382387335483
"wk inc flu hosp",2025-02-01,"02",28,3.81780350856142
"wk inc flu hosp",2025-02-01,"01",742,14.5249025735309
"wk inc flu hosp",2025-02-01,"05",516,16.8202437501059
"wk inc flu hosp",2025-02-01,"04",807,10.8594084730837
"wk inc flu hosp",2025-02-01,"06",4418,11.3383244374024
"wk inc flu hosp",2025-02-01,"08",543,9.23844896139757
"wk inc flu hosp",2025-02-01,"09",478,13.2147288381876
"wk inc flu hosp",2025-02-01,"11",197,29.0144512586675
"wk inc flu hosp",2025-02-01,"10",140,13.5673376038144
"wk inc flu hosp",2025-02-01,"12",3627,16.0410594511649
"wk inc flu hosp",2025-02-01,"13",1373,12.4487418746572
"wk inc flu hosp",2025-02-01,"15",70,4.8775797170725
"wk inc flu hosp",2025-02-01,"19",457,14.2500601807793
"wk inc flu hosp",2025-02-01,"16",159,8.09273150556363
"wk inc flu hosp",2025-02-01,"17",2167,17.2673601712361
"wk inc flu hosp",2025-02-01,"18",1295,18.871501686267
"wk inc flu hosp",2025-02-01,"20",388,13.1948284434251
"wk inc flu hosp",2025-02-01,"21",740,16.34942160607
"wk inc flu hosp",2025-02-01,"22",635,13.8835777826899
"wk inc flu hosp",2025-02-01,"25",1290,18.4248890828819
"wk inc flu hosp",2025-02-01,"24",810,13.1062595657492
"wk inc flu hosp",2025-02-01,"23",153,10.9620683775136
"wk inc flu hosp",2025-02-01,"26",1093,10.8894249138286
"wk inc flu hosp",2025-02-01,"27",882,15.371437185807
"wk inc flu hosp",2025-02-01,"29",1039,16.7684609619254
"wk inc flu hosp",2025-02-01,"28",537,18.2672322591838
"wk inc flu hosp",2025-02-01,"30",109,9.62207321250128
"wk inc flu hosp",2025-02-01,"37",1994,18.4024886366478
"wk inc flu hosp",2025-02-01,"38",104,13.266558323107
"wk inc flu hosp",2025-02-01,"31",308,15.5683011192496
"wk inc flu hosp",2025-02-01,"33",174,12.4103636521846
"wk inc flu hosp",2025-02-01,"34",1794,19.3093391653135
"wk inc flu hosp",2025-02-01,"35",212,10.0266225747515
"wk inc flu hosp",2025-02-01,"32",178,5.57264220882005
"wk inc flu hosp",2025-02-01,"36",3091,15.7936021962049
"wk inc flu hosp",2025-02-01,"39",2480,21.0420301825863
"wk inc flu hosp",2025-02-01,"40",1116,27.5295622108903
"wk inc flu hosp",2025-02-01,"41",497,11.7400890734967
"wk inc flu hosp",2025-02-01,"42",3778,29.1474494477299
"wk inc flu hosp",2025-02-01,"72",348,10.8556938270095
"wk inc flu hosp",2025-02-01,"44",173,15.7852188305799
"wk inc flu hosp",2025-02-01,"45",1259,23.4295545500139
"wk inc flu hosp",2025-02-01,"46",139,15.119904102824
"wk inc flu hosp",2025-02-01,"47",944,13.2463545513085
"wk inc flu hosp",2025-02-01,"48",4691,15.3786634436712
"wk inc flu hosp",2025-02-01,"US",51338,15.3286702880145
"wk inc flu hosp",2025-02-01,"49",195,5.70553471978802
"wk inc flu hosp",2025-02-01,"51",1083,12.4258550491309
"wk inc flu hosp",2025-02-01,"50",84,12.9736942903389
"wk inc flu hosp",2025-02-01,"53",578,7.39804015932665
"wk inc flu hosp",2025-02-01,"55",1054,17.8312979882269
"wk inc flu hosp",2025-02-01,"54",267,15.0841406926615
"wk inc flu hosp",2025-02-01,"56",102,17.4640488856396
"wk inc flu hosp",2025-02-08,"02",26,3.54510325794989
"wk inc flu hosp",2025-02-08,"01",663,12.9784506822789
